macroscopic,0.71
mad,0.94
madame,0.773312755
madden,0.87
madman,0.77
madness,0.81
mafia,0.85
magazine,0.95
magellanic,0.68
magenta,0.69
maggot,0.58
magic,0.90
magic,0.92
magical,0.89
magically,0.90
magician,0.81
magisterial,0.79
magisterium,0.56
magistrate,0.75
magma,0.60
magnate,0.86
magnesium,0.79
magnet,0.82
magnetar,0.39
magnetic,0.74
magnetism,0.80
magnetosphere,0.61
magnification,0.81
magnificent,0.91
magnifier,0.61
magnify,0.90
magnitude,0.82
mahogany,0.85
maid,0.90
maiden,0.77
maiden,0.84
mail,0.91
mail,0.93
mail-order,0.76
mailbox,0.89
mailing,0.91
main,0.94
mainframe,0.74
mainland,0.82
mainline,0.76
mainly,0.94
mainstay,0.92
mainstream,0.92
mainstream,0.94
maintain,0.95
maintenance,0.91
maize,0.81
majestic,0.88
majesty,0.87
major,0.87
major,0.92
major,0.95
majoritarian,0.74
majority,0.94
make,0.93
make,0.96
makeover,0.85
maker,0.91
makeshift,0.92
makeup,0.88
making,0.94
maladaptive,0.83
maladjustment,0.59
malady,0.91
malagasy,0.66
malaise,0.89
malaria,0.80
malay,0.65
malay,0.67
malaysian,0.740585173
male,0.88
male,0.90
male-dominated,0.88
male-female,0.85
maleness,0.74
malevolent,0.87
malformation,0.68
malfunction,0.78
malian,0.58
malice,0.87
malicious,0.87
malignancy,0.71
malignant,0.76
mall,0.89
malleable,0.88
malnutrition,0.88
malpractice,0.80
maltreatment,0.70
malware,0.51
mama,0.76
mammal,0.75
mammalian,0.76
mammogram,0.67
mammography,0.69
mammoth,0.75
mammoth,0.85
man,0.88
man,0.94
man-made,0.88
manage,0.95
manageable,0.94
managed,0.87
managed-care,0.71
management,0.92
manager,0.90
managerial,0.86
managing,0.89
managing,0.94
mandarin,0.86
mandate,0.92
mandate,0.94
mandated,0.89
mandatory,0.90
mandible,0.76
mandibular,0.64
maneuver,0.90
maneuver,0.91
maneuvering,0.88
manganese,0.82
mango,0.82
mangrove,0.74
manhood,0.84
mania,0.89
manic,0.82
manifest,0.92
manifest,0.94
manifestation,0.94
manifestly,0.89
manifesto,0.86
manifold,0.71
manifold,0.89
manioc,0.52
manipulate,0.93
manipulation,0.92
manipulative,0.91
manipulator,0.79
mankind,0.92
manliness,0.73
manly,0.79
manned,0.74
manner,0.95
mannerism,0.86
manor,0.85
manova,0.810381815
manpower,0.87
mansion,0.91
mantle,0.74
mantra,0.91
manual,0.88
manual,0.91
manually,0.80
manufacture,0.88
manufacture,0.90
manufactured,0.88
manufacturer,0.87
manufacturing,0.88
manure,0.73
manure,0.74
manuscript,0.91
many,0.95
map,0.86
map,0.88
maple,0.82
mapping,0.86
mar,0.88
marathon,0.83
marble,0.84
march,0.88
march,0.93
marching,0.84
mare,0.76
margarine,0.76
margin,0.94
marginal,0.90
marginality,0.82
marginalization,0.87
marginalize,0.91
marginalized,0.88
marginally,0.92
marijuana,0.74
marina,0.83
marine,0.80
marine,0.82
mariner,0.79
marital,0.85
maritime,0.80
mark,0.93
mark,0.94
marked,0.94
markedly,0.93
marker,0.91
market,0.92
market,0.92
market-based,0.79
market-driven,0.87
market-oriented,0.83
marketable,0.89
marketer,0.87
marketing,0.91
marketplace,0.92
marking,0.87
markup,0.84
marquis,0.67
marriage,0.88
married,0.90
marrow,0.83
marry,0.92
marsh,0.79
marshal,0.81
marshal,0.92
martial,0.85
martian,0.698806106
martini,0.47
martyr,0.75
martyrdom,0.79
marvel,0.88
marvel,0.92
marvelous,0.91
marxism,0.855510921
marxist,0.83
marxist,0.889131026
marxist-leninist,0.81
mascot,0.64
masculine,0.84
masculinity,0.84
mash,0.83
mashed,0.80
mask,0.81
mask,0.94
masked,0.86
masker,0.57
masking,0.80
masochism,0.52
mason,0.89
masonic,0.64
masonry,0.83
masquerade,0.69
masquerade,0.85
mass,0.90
mass,0.92
mass-produced,0.88
massacre,0.86
massacre,0.86
massage,0.74
massage,0.79
massive,0.90
massively,0.88
mast,0.85
master,0.94
master,0.94
masterful,0.89
masterpiece,0.86
mastery,0.88
mastoid,0.66
masturbation,0.74
mat,0.83
match,0.91
match,0.92
matched,0.85
matching,0.87
matching,0.90
mate,0.73
mate,0.87
mater,0.90
material,0.91
material,0.92
materialism,0.82
materialist,0.82
materialistic,0.82
materiality,0.74
materialize,0.93
materially,0.91
maternal,0.87
maternity,0.85
math,0.84
mathematical,0.86
mathematically,0.84
mathematician,0.80
mathematics,0.78
mating,0.75
mating,0.77
matriculation,0.65
matrilineal,0.64
matrix,0.87
matron,0.81
matte,0.83
matter,0.94
matter,0.95
matter,0.95
mattress,0.78
maturation,0.85
mature,0.91
mature,0.92
maturing,0.88
maturity,0.91
maverick,0.88
maxillary,0.64
maxim,0.90
maximal,0.80
maximally,0.85
maximization,0.85
maximize,0.93
maximum,0.88
maximum,0.90
maya,0.775808981
mayan,0.80
maybe,0.94
mayhem,0.88
mayor,0.89
maze,0.88
me,0.95
mead,0.77
meadow,0.85
meager,0.93
meal,0.89
mean,0.90
mean,0.95
mean,0.96
meander,0.85
meaning,0.92
meaningful,0.94
meaningfully,0.92
meaningfulness,0.84
meaningless,0.93
meaninglessness,0.80
meantime,0.94
meanwhile,0.92
measurable,0.92
measure,0.91
measure,0.93
measured,0.88
measurement,0.88
measuring,0.86
meat,0.88
mechanic,0.81
mechanical,0.81
mechanically,0.86
mechanism,0.91
mechanistic,0.85
mechanization,0.86
mechanized,0.85
medal,0.85
meddle,0.88
media,0.94
medial,0.73
median,0.88
median,0.90
mediastinal,0.56
mediate,0.92
mediated,0.86
mediating,0.87
mediation,0.87
mediator,0.89
medic,0.83
medical,0.90
medically,0.86
medication,0.83
medicinal,0.88
medicine,0.89
medieval,0.87
mediocre,0.93
mediocrity,0.89
meditate,0.85
meditation,0.84
meditative,0.79
mediterranean,0.873561182
medium,0.87
medium,0.91
medium-size,0.85
medium-sized,0.90
meek,0.88
meerkat,0.45
meet,0.96
meeting,0.95
megacity,0.43
megawatt,0.76
melancholy,0.71
melancholy,0.82
melanoma,0.72
melatonin,0.65
meld,0.91
melodic,0.71
melodrama,0.72
melody,0.75
melon,0.82
melt,0.86
meltdown,0.89
melting,0.84
member,0.95
membership,0.94
membrane,0.80
memento,0.89
memo,0.88
memoir,0.89
memorabilia,0.86
memorable,0.92
memorandum,0.83
memorial,0.90
memorialize,0.86
memorization,0.83
memorize,0.91
memory,0.92
menace,0.90
menacing,0.90
mend,0.90
meningioma,0.35
meningitis,0.63
mennonite,0.51
mennonite,0.54
menopausal,0.72
menopause,0.72
menstrual,0.78
menstruation,0.66
mental,0.90
mental-health,0.80
mentality,0.92
mentally,0.92
mentee,0.60
mention,0.92
mention,0.95
mentor,0.80
mentor,0.85
mentoring,0.77
mentoring,0.83
mentorship,0.73
menu,0.84
mercantile,0.84
mercenary,0.78
mercenary,0.82
merchandise,0.87
merchant,0.89
merciful,0.80
merciless,0.89
mercury,0.76
mercy,0.85
mere,0.94
merely,0.94
merge,0.92
merger,0.85
merging,0.87
meridian,0.81
merit,0.94
merit,0.94
meritorious,0.84
merry,0.90
mesa,0.81
mesh,0.79
mesmerize,0.90
mesoamerican,0.76
mess,0.91
mess,0.92
message,0.94
messaging,0.81
messenger,0.88
messiah,0.78
messianic,0.76
messy,0.83
mestizo,0.75
meta-analysis,0.85
metabolic,0.82
metabolism,0.79
metabolite,0.76
metabolize,0.82
metacognition,0.64
metacognitive,0.64
metadata,0.54
metafiction,0.59
metafictional,0.54
metal,0.84
metallic,0.80
metallurgy,0.80
metamorphose,0.78
metamorphosis,0.69
metaphor,0.87
metaphoric,0.76
metaphorical,0.81
metaphorically,0.83
metaphysical,0.83
metaphysics,0.80
metastasis,0.68
metastatic,0.69
mete,0.90
meteor,0.67
meteorite,0.67
meteoroid,0.62
meteorological,0.79
meteorologist,0.75
meteorology,0.77
meter,0.83
methadone,0.68
methamphetamine,0.50
methane,0.72
methanol,0.74
method,0.93
methodical,0.82
methodically,0.91
methodist,0.76
methodist,0.799305827
methodological,0.91
methodologically,0.88
methodology,0.93
methyl,0.72
methylmercury,0.42
meticulous,0.92
meticulously,0.92
metonymic,0.67
metonymy,0.65
metric,0.81
metrics,0.82
metro,0.86
metropolis,0.87
metropolitan,0.92
mexican,0.788849179
mexican,0.885799459
mexican-american,0.676633487
micro,0.85
microarray,0.46
microbe,0.74
microbial,0.76
microbiological,0.63
microbiologist,0.69
microbiology,0.79
microchip,0.84
microcomputer,0.81
microcosm,0.76
microelectronics,0.72
microgram,0.75
micrograph,0.73
micrometer,0.71
micron,0.74
microorganism,0.77
microphone,0.88
microprocessor,0.76
microscope,0.79
microscopic,0.81
microscopy,0.76
microwave,0.79
mid,0.93
mid-century,0.87
mid-level,0.57
mid-morning,0.84
mid-nineteenth,0.86
mid-size,0.79
mid-twentieth,0.87
midday,0.87
middle,0.94
middle,0.95
middle-aged,0.91
middle-class,0.90
middle-income,0.88
middle-level,0.72
middle-school,0.86
middleman,0.73
middling,0.48
midlife,0.79
midline,0.74
midnight,0.88
midpoint,0.87
midsection,0.76
midst,0.92
midsummer,0.87
midterm,0.83
midtown,0.61
midway,0.88
midwest,0.91
midwestern,0.88
midwife,0.79
mien,0.24
might,0.90
might,0.96
mightily,0.89
mighty,0.93
migraine,0.73
migrant,0.85
migrate,0.88
migration,0.88
migratory,0.81
mild,0.89
mildly,0.93
mileage,0.85
milestone,0.90
milieu,0.90
militancy,0.80
militant,0.83
militant,0.86
militarily,0.83
militarism,0.74
militaristic,0.80
militarization,0.77
military,0.85
military,0.88
military-industrial,0.82
militate,0.88
militia,0.77
militiaman,0.76
milk,0.86
milky,0.70
mill,0.88
millennial,0.68
millennium,0.91
millet,0.34
millimeter,0.78
milling,0.81
million,0.90
millionaire,0.84
millisecond,0.73
mime,0.35
mimesis,0.70
mimetic,0.71
mimic,0.88
mimicry,0.80
mince,0.78
minced,0.71
mind,0.94
mind,0.95
mind-body,0.78
mind-set,0.92
mindful,0.91
mindfulness,0.73
mindless,0.91
mine,0.90
mine,0.90
mine,0.93
minefield,0.85
miner,0.79
mineral,0.86
mingle,0.92
mini,0.87
miniature,0.71
miniature,0.86
minimal,0.94
minimalist,0.84
minimally,0.90
minimization,0.84
minimize,0.91
minimum,0.93
minimum,0.93
mining,0.89
miniseries,0.70
minister,0.82
minister,0.88
ministerial,0.86
ministry,0.88
minivan,0.74
minor,0.91
minor,0.94
minority,0.92
mint,0.81
mint,0.82
mint,0.89
minus,0.84
minus,0.90
minuscule,0.86
minute,0.90
minute,0.90
miracle,0.88
miraculous,0.87
miraculously,0.89
mirage,0.90
mire,0.91
mirror,0.84
mirror,0.94
misalignment,0.81
misbehave,0.84
misbehavior,0.83
miscalculation,0.83
miscarriage,0.83
miscellaneous,0.90
mischief,0.89
mischievous,0.90
misconception,0.84
misconduct,0.86
misdeed,0.89
misdemeanor,0.81
miserable,0.93
miserably,0.92
misery,0.91
misfortune,0.91
misgiving,0.89
misguided,0.92
mishap,0.89
misinformation,0.80
misinterpret,0.92
misinterpretation,0.90
mislead,0.92
misleading,0.94
mismanagement,0.89
mismatch,0.87
misnomer,0.88
misperception,0.90
misplace,0.91
misplaced,0.91
misread,0.89
misreading,0.87
misrepresent,0.90
misrepresentation,0.89
miss,0.87
miss,0.95
missed,0.91
missile,0.86
missing,0.92
mission,0.91
missionary,0.85
misstep,0.89
mist,0.88
mistake,0.94
mistake,0.96
mistaken,0.90
mistakenly,0.93
mistreat,0.88
mistreatment,0.83
mistress,0.84
mistrust,0.90
mistrust,0.90
misty,0.84
misunderstand,0.93
misunderstanding,0.93
misuse,0.87
misuse,0.91
mite,0.71
miter,0.65
mitigate,0.91
mitigating,0.84
mitigation,0.66
mitochondria,0.71
mitochondrial,0.74
mitral,0.49
mix,0.91
mix,0.92
mixed,0.92
mixer,0.80
mixing,0.82
mixture,0.89
mm,0.80
mnemonic,0.78
moan,0.90
moat,0.81
mob,0.88
mobile,0.85
mobile,0.88
mobility,0.88
mobilization,0.87
mobilize,0.90
mock,0.90
mock,0.91
mockery,0.86
mocking,0.86
modal,0.75
modality,0.88
mode,0.91
model,0.91
model,0.92
modeled,0.79
modeler,0.72
modeling,0.85
modelling,0.80
modem,0.87
moderate,0.86
moderate,0.92
moderate,0.94
moderately,0.91
moderating,0.84
moderation,0.90
moderator,0.86
modern,0.94
modern-day,0.92
modernism,0.81
modernist,0.78
modernist,0.82
modernity,0.87
modernization,0.86
modernize,0.89
modest,0.95
modestly,0.93
modesty,0.82
modicum,0.90
modification,0.92
modified,0.90
modifier,0.76
modify,0.92
modular,0.77
modulate,0.86
modulation,0.78
modulator,0.73
module,0.81
modulus,0.65
modus,0.88
mogul,0.77
mohawk,0.57
moist,0.84
moisture,0.79
moisturizer,0.68
molasses,0.81
mold,0.87
mold,0.89
molded,0.74
molding,0.79
mole,0.74
molecular,0.77
molecule,0.75
molest,0.83
mollusk,0.73
molten,0.72
mom,0.90
moment,0.94
momentarily,0.90
momentary,0.91
momentous,0.90
momentum,0.88
mommy,0.71
monad,0.44
monarch,0.87
monarchy,0.88
monastery,0.82
monastic,0.78
monetary,0.88
money,0.93
money-market,0.69
mongol,0.62
mongol,0.65
mongolian,0.67
moniker,0.86
monitor,0.84
monitor,0.90
monitoring,0.89
monk,0.84
monkey,0.83
monochrome,0.72
monochrome,0.74
monoclonal,0.70
monocular,0.35
monogamous,0.84
monogamy,0.81
monograph,0.90
monolith,0.86
monolithic,0.91
monologue,0.81
monopolistic,0.87
monopolize,0.90
monopoly,0.89
monotheism,0.68
monotheistic,0.73
monotonous,0.87
monoxide,0.80
monsoon,0.77
monster,0.90
monstrous,0.89
montage,0.78
month,0.94
monthly,0.93
monument,0.87
monumental,0.89
mood,0.91
moody,0.87
moon,0.75
moonlight,0.82
moor,0.82
moose,0.72
moot,0.85
mop,0.87
moral,0.90
moral,0.90
morale,0.91
moralist,0.85
moralistic,0.84
morality,0.89
morally,0.86
morass,0.90
moratorium,0.85
moravian,0.13
morbid,0.88
morbidity,0.78
more,0.95
more,0.96
moreover,0.95
mores,0.92
mormon,0.757283069
mormon,0.782502293
morning,0.94
moroccan,0.76
moroccan,0.80
morph,0.66
morph,0.90
morphine,0.71
morphological,0.81
morphology,0.82
mortal,0.88
mortal,0.90
mortality,0.87
mortar,0.88
mortgage,0.80
mortise,0.63
mortuary,0.77
mosaic,0.85
mosaic,0.86
moslem,0.82
mosque,0.81
mosquito,0.79
moss,0.86
most,0.95
most,0.96
mostly,0.94
motel,0.77
moth,0.71
mother,0.92
mother-in-law,0.85
motherboard,0.64
motherhood,0.85
motif,0.78
motion,0.87
motionless,0.87
motivate,0.95
motivated,0.93
motivating,0.91
motivation,0.88
motivational,0.80
motivator,0.87
motive,0.89
motor,0.84
motor,0.86
motorcycle,0.86
motorist,0.82
motorized,0.82
motto,0.93
mound,0.83
mount,0.83
mount,0.87
mountain,0.90
mountainous,0.88
mountainside,0.84
mountaintop,0.81
mounted,0.85
mounting,0.73
mounting,0.85
mourn,0.86
mourner,0.83
mourning,0.84
mouse,0.79
mouth,0.92
mouthpiece,0.82
movable,0.76
move,0.94
move,0.95
movement,0.93
mover,0.90
movie,0.93
moving,0.88
moving,0.88
mow,0.89
mower,0.75
mozambican,0.70
mp,0.824770697
mri,0.760006411
much,0.95
much,0.96
much-needed,0.92
mucosa,0.69
mucosal,0.71
mucus,0.77
mud,0.88
muddy,0.89
muffin,0.76
mug,0.72
mulatto,0.74
mulch,0.67
mule,0.86
multi,0.77
multi-ethnic,0.84
multi-party,0.80
multicolored,0.86
multicultural,0.82
multiculturalism,0.87
multidimensional,0.88
multidisciplinary,0.90
multifaceted,0.93
multilateral,0.84
multilateralism,0.72
multilayered,0.86
multilevel,0.80
multilingual,0.87
multimedia,0.86
multimillion-dollar,0.86
multinational,0.85
multinational,0.88
multiple,0.92
multiple,0.92
multiple-choice,0.82
multiplication,0.79
multiplicity,0.90
multiplier,0.85
multiply,0.93
multipolar,0.72
multipurpose,0.84
multiracial,0.86
multitude,0.92
multivariate,0.84
multivitamin,0.70
mum,0.78
mumble,0.88
mummy,0.67
munch,0.85
mundane,0.93
municipal,0.90
municipality,0.86
munitions,0.82
muon,0.65
mural,0.75
murder,0.89
murder,0.90
murdered,0.85
murderer,0.88
murderous,0.87
murky,0.91
murmur,0.84
muscle,0.78
muscular,0.88
musculature,0.79
musculoskeletal,0.77
muse,0.81
muse,0.90
museum,0.86
mushroom,0.82
mushroom,0.87
music,0.78
musical,0.77
musical,0.79
musically,0.74
musician,0.82
musicianship,0.68
musing,0.88
musket,0.77
muslim,0.86519208
muslim,0.867373109
mussels,0.68
must,0.88
must,0.96
mustache,0.89
mustard,0.83
muster,0.91
mutant,0.76
mutate,0.86
mutation,0.82
mute,0.89
muted,0.90
mutilation,0.87
mutiny,0.61
mutter,0.90
mutual,0.93
mutuality,0.82
mutually,0.94
my,0.95
myocardial,0.69
myopic,0.89
myriad,0.94
myself,0.93
mysterious,0.91
mysteriously,0.91
mystery,0.88
mystic,0.80
mystic,0.85
mystical,0.82
mysticism,0.82
mystify,0.88
mystique,0.88
myth,0.92
mythic,0.86
mythical,0.87
mythological,0.86
mythology,0.87
n't,0.93
nafta,0.778201264
nag,0.86
nagging,0.90
nail,0.85
nail,0.86
naive,0.92
naively,0.90
naivete,0.86
naked,0.89
naked-eye,0.69
nakedness,0.78
name,0.95
name,0.95
named,0.90
nameless,0.89
namely,0.94
namesake,0.91
namibian,0.70
naming,0.87
nan,0.72
nana,0.65
nanny,0.86
nanometer,0.71
nanotechnology,0.69
nanotube,0.64
nap,0.87
napkin,0.86
napoleonic,0.83
narcissism,0.74
narcissistic,0.82
narcotic,0.82
narrate,0.83
narration,0.76
narrative,0.79
narrative,0.86
narratological,0.57
narrator,0.76
narrow,0.92
narrow,0.94
narrowing,0.88
narrowly,0.93
nasal,0.71
nascent,0.91
nasty,0.93
natal,0.75
nation,0.91
nation-building,0.82
nation-state,0.86
national,0.84
national,0.94
nationalism,0.86
nationalist,0.85
nationalist,0.85
nationalistic,0.88
nationality,0.87
nationalization,0.83
nationalize,0.87
nationally,0.94
nationwide,0.94
nationwide,0.94
native,0.86
native,0.87
native-born,0.83
nativism,0.71
nativist,0.74
nativity,0.74
natural,0.91
naturalism,0.79
naturalist,0.85
naturalistic,0.87
naturalization,0.58
naturalize,0.81
naturalized,0.82
naturally,0.94
nature,0.94
nausea,0.80
nautical,0.84
naval,0.85
nave,0.78
navel,0.83
navigable,0.80
navigate,0.90
navigation,0.84
navigational,0.84
navigator,0.76
navy,0.87
nay,0.86
nazi,0.874345942
nazi,0.881786346
neanderthal,0.58
near,0.88
near,0.90
near,0.91
near,0.92
near-death,0.61
near-earth,0.65
near-infrared,0.69
near-term,0.86
nearby,0.88
nearby,0.89
nearest,0.88
nearly,0.93
neat,0.92
neatly,0.92
nebula,0.69
nebulosity,0.67
nebulous,0.86
necessarily,0.96
necessary,0.96
necessitate,0.95
necessity,0.94
neck,0.83
necklace,0.84
necrosis,0.72
nectar,0.64
need,0.95
need,0.96
needed,0.91
needle,0.87
needless,0.94
needlessly,0.90
needy,0.90
nefarious,0.88
negate,0.92
negation,0.64
negative,0.89
negative,0.92
negatively,0.88
negativity,0.86
neglect,0.91
neglect,0.94
neglected,0.94
neglectful,0.64
negligence,0.78
negligent,0.79
negligible,0.89
negotiable,0.90
negotiate,0.92
negotiated,0.82
negotiating,0.85
negotiation,0.88
negotiator,0.84
neighbor,0.93
neighborhood,0.92
neighboring,0.92
neither,0.94
neither,0.95
nematode,0.66
nemesis,0.89
neoclassical,0.85
neoconservative,0.72
neoconservative,0.80
neoliberal,0.80
neoliberalism,0.77
neolithic,0.78
neon,0.74
neonatal,0.76
neophyte,0.90
neoplasm,0.67
nepalese,0.55
nephew,0.91
nerd,0.81
nerve,0.80
nervous,0.93
nervously,0.91
nervousness,0.90
nest,0.77
nest,0.80
nested,0.84
nesting,0.75
nestle,0.86
net,0.87
net,0.87
net,0.90
netting,0.78
nettle,0.75
network,0.91
network,0.92
networked,0.82
networking,0.88
neural,0.88
neurologic,0.72
neurological,0.87
neurologist,0.86
neurology,0.84
neuroma,0.65
neuromuscular,0.70
neuron,0.79
neuronal,0.82
neuropathy,0.64
neuropsychological,0.81
neuroscience,0.86
neuroscientist,0.83
neurosis,0.81
neurotic,0.86
neuroticism,0.72
neurotransmitter,0.82
neutral,0.93
neutrality,0.89
neutralization,0.61
neutralize,0.92
neutrino,0.63
neutron,0.71
neutrophil,0.58
never,0.96
never-ending,0.92
nevertheless,0.94
new,0.94
newborn,0.87
newborn,0.90
newcomer,0.91
newfound,0.93
newly,0.94
newness,0.86
news,0.94
newsgroup,0.78
newsletter,0.91
newspaper,0.92
newtonian,0.744875016
next,0.94
next,0.94
next-generation,0.76
nexus,0.90
niacin,0.63
nibble,0.87
nicaraguan,0.744915604
nice,0.93
nicely,0.90
niche,0.91
nickel,0.80
nickname,0.89
nickname,0.90
nicotine,0.78
niece,0.88
nifty,0.82
nigerian,0.72
nigerian,0.83649162
night,0.92
nightclub,0.90
nightfall,0.84
nightly,0.90
nightmare,0.93
nighttime,0.85
nihilism,0.78
nimble,0.88
nine,0.96
nineteen,0.93
nineteenth,0.88
nineteenth-century,0.87
ninety,0.93
ninety-five,0.89
ninth,0.92
nipple,0.79
nitrate,0.70
nitric,0.77
nitrification,0.53
nitrite,0.64
nitrogen,0.73
nitrous,0.71
no,0.95
no,0.95
no,0.95
no,0.96
no,0.96
no-fault,0.63
no-load,0.69
nobility,0.84
noble,0.89
noble,0.91
nobleman,0.66
nobody,0.94
nocturnal,0.85
nod,0.91
nod,0.93
nodal,0.76
node,0.82
nodule,0.78
noise,0.87
noisy,0.89
nomad,0.87
nomadic,0.86
nomenclature,0.84
nominal,0.88
nominally,0.91
nominate,0.91
nomination,0.85
nominee,0.80
non-academic,0.85
non-aligned,0.76
non-christian,0.82
non-clinical,0.70
non-competitive,0.81
non-democratic,0.82
non-destructive,0.70
non-economic,0.81
non-european,0.79
non-fatal,0.75
non-financial,0.72
non-gifted,0.66
non-hispanic,0.79
non-indian,0.64
non-indigenous,0.66
non-intervention,0.70
non-jewish,0.76
non-local,0.66
non-military,0.84
non-muslim,0.72
non-native,0.63
non-native,0.80
non-nuclear,0.80
non-parametric,0.85
non-physical,0.70
non-political,0.85
non-professional,0.81
non-public,0.78
non-religious,0.80
non-social,0.61
non-specific,0.84
non-state,0.64
non-western,0.86
non-white,0.73
non-white,0.82
nonathlete,0.69
noncommercial,0.71
noncompliance,0.84
noncompliant,0.67
nondescript,0.88
nondisabled,0.77
none,0.96
nonetheless,0.94
nonexistent,0.94
nonfiction,0.85
nonformal,0.54
nongovernmental,0.89
noninvasive,0.79
nonlinear,0.80
nonlinearity,0.72
nonmedical,0.60
nonmember,0.86
nonpartisan,0.87
nonprofit,0.92
nonproliferation,0.77
nonrenewable,0.81
nonrespondent,0.66
nonsense,0.93
nonsensical,0.85
nonsignificant,0.86
nonstick,0.70
nonstop,0.81
nontoxic,0.80
nontraditional,0.83
nonverbal,0.85
nonviolence,0.77
nonviolent,0.87
noodle,0.82
nook,0.83
noon,0.91
nor,0.94
nordic,0.82
norm,0.93
norm-referenced,0.71
normal,0.91
normalcy,0.83
normality,0.89
normalization,0.82
normalize,0.91
normalized,0.84
normally,0.92
norman,0.75
normative,0.91
norse,0.70
north,0.91
northeast,0.88
northeastern,0.87
northern,0.89
northerner,0.82
northernmost,0.84
northward,0.83
northwest,0.88
northwestern,0.91
norwegian,0.79
norwegian,0.827155583
nose,0.91
nostalgia,0.90
nostalgic,0.89
nostril,0.83
not,0.95
not,0.96
not-for-profit,0.83
notable,0.85
notable,0.94
notably,0.94
notate,0.67
notation,0.77
notch,0.83
note,0.90
note,0.96
notebook,0.82
noted,0.93
noteworthy,0.94
nothing,0.95
nothingness,0.81
notice,0.90
notice,0.94
noticeable,0.91
noticeably,0.89
notification,0.86
notify,0.91
notion,0.93
notoriety,0.89
notorious,0.93
notoriously,0.93
notwithstanding,0.90
notwithstanding,0.93
noun,0.82
nourish,0.91
nourishment,0.87
novel,0.81
novel,0.92
novelist,0.88
novelistic,0.66
novella,0.73
novelty,0.91
novice,0.89
now,0.95
now,0.95
nowadays,0.93
nowhere,0.95
noxious,0.88
nozzle,0.72
nuance,0.92
nuanced,0.91
nuclear,0.87
nuclear-armed,0.67
nucleon,0.45
nucleotide,0.75
nucleus,0.78
nude,0.74
nude,0.83
nudge,0.88
nuisance,0.65
null,0.85
nullify,0.89
numb,0.87
numb,0.88
number,0.92
number,0.94
number-one,0.85
numbered,0.88
numbness,0.82
numeral,0.80
numeric,0.72
numerical,0.88
numerically,0.89
numerous,0.94
nun,0.82
nurse,0.80
nurse,0.89
nursery,0.84
nursing,0.83
nursing,0.83
nurturance,0.71
nurture,0.83
nurture,0.94
nurturing,0.89
nut,0.88
nutrient,0.82
nutrition,0.82
nutritional,0.82
nutritionist,0.77
nutritious,0.83
nutshell,0.86
nylon,0.80
nystagmus,0.51
o'clock,0.91
oak,0.82
oasis,0.87
oath,0.87
oatmeal,0.76
oats,0.83
obedience,0.87
obedient,0.86
obelisk,0.56
obese,0.80
obesity,0.85
obey,0.91
obituary,0.88
object,0.88
object,0.93
object-oriented,0.54
objectification,0.76
objectify,0.86
objection,0.91
objectionable,0.90
objective,0.94
objective,0.94
objectively,0.92
objectivity,0.91
obligate,0.91
obligation,0.92
obligatory,0.90
oblige,0.92
oblique,0.90
obliquely,0.84
obliterate,0.93
obliteration,0.84
oblivion,0.90
oblivious,0.87
obnoxious,0.91
obscene,0.82
obscenity,0.77
obscure,0.93
obscure,0.93
obscurity,0.90
observable,0.88
observance,0.87
observant,0.82
observation,0.90
observational,0.85
observatory,0.71
observe,0.92
observed,0.87
observer,0.89
obsess,0.88
obsessed,0.93
obsession,0.93
obsessive,0.91
obsessive-compulsive,0.81
obsessively,0.88
obsolescence,0.85
obsolete,0.92
obstacle,0.94
obstetrics,0.81
obstruct,0.92
obstruction,0.79
obstructive,0.72
obtain,0.93
obtainable,0.87
obviate,0.91
obvious,0.95
obviously,0.95
occasion,0.90
occasion,0.94
occasional,0.95
occasionally,0.95
occlude,0.83
occlusion,0.71
occult,0.74
occult,0.79
occultation,0.60
occupancy,0.83
occupant,0.82
occupation,0.91
occupational,0.90
occupied,0.79
occupy,0.92
occupying,0.85
occur,0.94
occurrence,0.93
ocean,0.82
oceanic,0.82
oceanographic,0.74
oceanography,0.72
octave,0.77
octopus,0.52
ocular,0.76
odd,0.93
oddity,0.89
oddly,0.92
odds,0.93
ode,0.73
odor,0.77
odyssey,0.87
oedipal,0.76
oestrogen,0.58
oeuvre,0.76
of,0.96
off,0.93
off,0.93
off,0.94
off-limits,0.90
off-line,0.67
off-road,0.67
off-site,0.82
off-task,0.70
off-the-shelf,0.78
offence,0.81
offend,0.92
offender,0.86
offending,0.61
offending,0.90
offense,0.87
offensive,0.81
offensive,0.90
offer,0.95
offer,0.96
offered,0.90
offering,0.93
office,0.95
officeholder,0.59
officer,0.91
official,0.91
official,0.92
officially,0.93
officiate,0.71
offset,0.71
offset,0.91
offshoot,0.90
offshore,0.81
offshore,0.83
offspring,0.85
often,0.96
oftentimes,0.91
oh,0.94
oil,0.92
oily,0.84
ointment,0.81
ok,0.86
okay,0.91
okay,0.92
old,0.95
old-fashioned,0.94
old-growth,0.74
olfactory,0.75
oligarchy,0.81
olive,0.78
olympic,0.853693482
olympics,0.872970067
ombudsman,0.76
omega,0.75
omen,0.88
ominous,0.92
ominously,0.89
omission,0.93
omit,0.94
omitted,0.69
omnibus,0.88
omnipresent,0.90
omniscient,0.81
on,0.96
on,0.96
on-board,0.74
on-campus,0.72
on-screen,0.78
on-site,0.89
